participant_id,participant_number,session_id,label,section,section_index,phase,step,condition,trial_index,trial_file,status,tracker_available,has_tracker_timestamps,start_system_time_stamp,end_system_time_stamp,start_utc,end_utc,elapsed_s
P001,1,S08,practice_reading,,0,,,none,0,,ok,False,False,0,0,2026-03-25T12:12:12.567444Z,2026-03-25T12:12:13.429838Z,0.863
P001,1,S08,mcq_practice-mcq,,0,,,none,0,,ok,False,False,0,0,2026-03-25T12:12:13.431397Z,2026-03-25T12:12:13.954543Z,0.524
P001,1,S08,reading_task_reminder_1,,0,,,none,0,,quit,False,False,0,0,2026-03-25T12:12:13.955543Z,2026-03-25T12:12:14.646429Z,0.691
